"","origin_state","dest_state","origin_state_id","dest_state_id"
"1784","AR","TN",3,43
"1785","AR","TN",3,43
"1786","AR","TN",3,43
"1787","AR","TN",3,43
"1788","AR","TN",3,43
"1789","AR","IL",3,15
"1790","AR","IL",3,15
"1791","AR","IL",3,15
"1792","AR","IL",3,15
"1793","AR","TN",3,43
"1794","AR","TN",3,43
"1795","AR","TN",3,43
"1796","AR","TN",3,43
"1797","AR","TN",3,43
"1798","AR","TN",3,43
"1799","AR","TN",3,43
"1800","AR","TN",3,43
"1801","AR","AR",3,3
"1802","AR","AR",3,3
"1803","AR","AR",3,3
"1804","AR","AR",3,3
"1805","AR","AR",3,3
"1806","AR","AR",3,3
"1807","AR","IL",3,15
"1808","AR","IL",3,15
"1809","AR","IL",3,15
"1810","AR","IL",3,15
"1811","AR","TN",3,43
"1812","AR","TN",3,43
"1813","AR","KS",3,17
"1814","AR","KS",3,17
"1815","AR","KS",3,17
"1816","AR","KS",3,17
"1817","AR","LA",3,19
"1818","AR","LA",3,19
"1819","AR","LA",3,19
"1820","AR","LA",3,19
"1821","AR","LA",3,19
"1822","AR","LA",3,19
"1823","AR","LA",3,19
"1824","AR","TN",3,43
"1825","AR","AR",3,3
"1826","AR","AR",3,3
"1827","AR","AR",3,3
"1828","AR","AR",3,3
"1829","AR","AR",3,3
"1830","AR","AR",3,3
"1831","AR","KS",3,17
"1832","AR","KS",3,17
"1833","AR","KS",3,17
"1834","AR","KS",3,17
"1835","AR","TN",3,43
"1836","AR","TN",3,43
"1837","AR","AR",3,3
"1838","AR","AR",3,3
"1839","AR","AR",3,3
"1840","AR","AR",3,3
"1841","AR","AR",3,3
"1842","AR","AR",3,3
"1843","AR","IL",3,15
"1844","AR","IL",3,15
"1845","AR","IL",3,15
"1846","AR","IL",3,15
"1847","AR","TN",3,43
"1848","AR","TN",3,43
"1849","AR","AR",3,3
"1850","AR","KS",3,17
"1851","AR","KS",3,17
"1852","AR","KS",3,17
"1853","AR","KS",3,17
"1854","AR","KS",3,17
"1855","AR","KS",3,17
"1856","AR","OK",3,37
"1857","AR","OK",3,37
"1858","AR","OK",3,37
"1859","AR","OK",3,37
"1860","AR","OK",3,37
"1861","AR","AR",3,3
"1862","AR","AR",3,3
"1863","AR","AR",3,3
"1864","AR","AR",3,3
"1865","AR","AR",3,3
"1866","AR","AR",3,3
"1867","AR","KS",3,17
"1868","AR","KS",3,17
"1869","AR","KS",3,17
"1870","AR","KS",3,17
"1871","AR","TN",3,43
"1872","AR","TN",3,43
"1873","AR","KS",3,17
"1874","AR","KS",3,17
"1875","AR","KS",3,17
"1876","AR","KS",3,17
"1877","AR","LA",3,19
"1878","AR","LA",3,19
"1879","AR","LA",3,19
"1880","AR","LA",3,19
"1881","AR","LA",3,19
"1882","AR","LA",3,19
"1883","AR","LA",3,19
"1884","AR","TN",3,43
"1885","AR","IL",3,15
"1886","AR","IL",3,15
"1887","AR","IL",3,15
"1888","AR","IL",3,15
"1889","AR","TN",3,43
"1890","AR","TN",3,43
"1891","AR","TN",3,43
"1892","AR","TN",3,43
"1893","AR","TN",3,43
"1894","AR","TN",3,43
"1895","AR","TN",3,43
"1896","AR","TN",3,43
"1897","AR","IL",3,15
"1898","AR","IL",3,15
"1899","AR","IL",3,15
"1900","AR","IL",3,15
"1901","AR","TN",3,43
"1902","AR","TN",3,43
"1903","AR","TN",3,43
"1904","AR","TN",3,43
"1905","AR","TN",3,43
"1906","AR","TN",3,43
"1907","AR","TN",3,43
"1908","AR","TN",3,43
"1909","AR","AR",3,3
"1910","AR","AR",3,3
"1911","AR","AR",3,3
"1912","AR","AR",3,3
"1913","AR","AR",3,3
"1914","AR","AR",3,3
"1915","AR","KS",3,17
"1916","AR","KS",3,17
"1917","AR","KS",3,17
"1918","AR","KS",3,17
"1919","AR","LA",3,19
"1920","AR","TN",3,43
"1921","AR","AR",3,3
"1922","AR","AR",3,3
"1923","AR","AR",3,3
"1924","AR","AR",3,3
"1925","AR","AR",3,3
"1926","AR","AR",3,3
"1927","AR","IL",3,15
"1928","AR","IL",3,15
"1929","AR","IL",3,15
"1930","AR","IL",3,15
"1931","AR","LA",3,19
"1932","AR","TN",3,43
"1933","AR","AR",3,3
"1934","AR","AR",3,3
"1935","AR","AR",3,3
"1936","AR","AR",3,3
"1937","AR","AR",3,3
"1938","AR","AR",3,3
"1939","AR","KS",3,17
"1940","AR","KS",3,17
"1941","AR","KS",3,17
"1942","AR","KS",3,17
"1943","AR","KS",3,17
"1944","AR","KS",3,17
"1945","AR","AR",3,3
"1946","AR","AR",3,3
"1947","AR","AR",3,3
"1948","AR","AR",3,3
"1949","AR","AR",3,3
"1950","AR","AR",3,3
"1951","AR","IL",3,15
"1952","AR","IL",3,15
"1953","AR","IL",3,15
"1954","AR","IL",3,15
"1955","AR","LA",3,19
"1956","AR","TN",3,43
"1957","AR","AR",3,3
"1958","AR","AR",3,3
"1959","AR","AR",3,3
"1960","AR","AR",3,3
"1961","AR","AR",3,3
"1962","AR","AR",3,3
"1963","AR","KS",3,17
"1964","AR","KS",3,17
"1965","AR","KS",3,17
"1966","AR","KS",3,17
"1967","AR","TN",3,43
"1968","AR","TN",3,43
"1969","AR","IL",3,15
"1970","AR","IL",3,15
"1971","AR","IL",3,15
"1972","AR","IL",3,15
"1973","AR","TN",3,43
"1974","AR","TN",3,43
"1975","AR","TN",3,43
"1976","AR","TN",3,43
"1977","AR","TN",3,43
"1978","AR","TN",3,43
"1979","AR","TN",3,43
"1980","AR","TN",3,43
"1981","AR","AR",3,3
"1982","AR","AR",3,3
"1983","AR","AR",3,3
"1984","AR","AR",3,3
"1985","AR","AR",3,3
"1986","AR","AR",3,3
"1987","AR","KS",3,17
"1988","AR","KS",3,17
"1989","AR","KS",3,17
"1990","AR","KS",3,17
"1991","AR","LA",3,19
"1992","AR","TN",3,43
"1993","AR","IL",3,15
"1994","AR","IL",3,15
"1995","AR","IL",3,15
"1996","AR","IL",3,15
"1997","AR","TN",3,43
"1998","AR","TN",3,43
"1999","AR","TN",3,43
"2000","AR","TN",3,43
"2001","AR","TN",3,43
"2002","AR","TN",3,43
"2003","AR","TN",3,43
"2004","AR","TN",3,43
"2005","AR","AR",3,3
"2006","AR","AR",3,3
"2007","AR","AR",3,3
"2008","AR","AR",3,3
"2009","AR","AR",3,3
"2010","AR","AR",3,3
"2011","AR","KS",3,17
"2012","AR","KS",3,17
"2013","AR","KS",3,17
"2014","AR","KS",3,17
"2015","AR","LA",3,19
"2016","AR","TN",3,43
"2017","AR","AR",3,3
"2018","AR","AR",3,3
"2019","AR","AR",3,3
"2020","AR","AR",3,3
"2021","AR","AR",3,3
"2022","AR","AR",3,3
"2023","AR","KS",3,17
"2024","AR","KS",3,17
"2025","AR","KS",3,17
"2026","AR","KS",3,17
"2027","AR","TN",3,43
"2028","AR","TN",3,43
"2029","AR","AR",3,3
"2030","AR","AR",3,3
"2031","AR","AR",3,3
"2032","AR","AR",3,3
"2033","AR","AR",3,3
"2034","AR","AR",3,3
"2035","AR","IL",3,15
"2036","AR","IL",3,15
"2037","AR","IL",3,15
"2038","AR","IL",3,15
"2039","AR","TN",3,43
"2040","AR","TN",3,43
"2041","AR","AR",3,3
"2042","AR","AR",3,3
"2043","AR","AR",3,3
"2044","AR","AR",3,3
"2045","AR","AR",3,3
"2046","AR","AR",3,3
"2047","AR","IL",3,15
"2048","AR","IL",3,15
"2049","AR","IL",3,15
"2050","AR","IL",3,15
"2051","AR","TN",3,43
"2052","AR","TN",3,43
"2053","AR","IL",3,15
"2054","AR","IL",3,15
"2055","AR","IL",3,15
"2056","AR","IL",3,15
"2057","AR","TN",3,43
"2058","AR","TN",3,43
"2059","AR","TN",3,43
"2060","AR","TN",3,43
"2061","AR","TN",3,43
"2062","AR","TN",3,43
"2063","AR","TN",3,43
"2064","AR","TN",3,43
"2065","AR","IL",3,15
"2066","AR","IL",3,15
"2067","AR","IL",3,15
"2068","AR","IL",3,15
"2069","AR","TN",3,43
"2070","AR","TN",3,43
"2071","AR","TN",3,43
"2072","AR","TN",3,43
"2073","AR","TN",3,43
"2074","AR","TN",3,43
"2075","AR","TN",3,43
"2076","AR","TN",3,43
"2077","AR","AR",3,3
"2078","AR","AR",3,3
"2079","AR","AR",3,3
"2080","AR","AR",3,3
"2081","AR","AR",3,3
"2082","AR","AR",3,3
"2083","AR","IL",3,15
"2084","AR","IL",3,15
"2085","AR","IL",3,15
"2086","AR","IL",3,15
"2087","AR","TN",3,43
"2088","AR","TN",3,43
"2089","AR","AR",3,3
"2090","AR","AR",3,3
"2091","AR","AR",3,3
"2092","AR","AR",3,3
"2093","AR","AR",3,3
"2094","AR","AR",3,3
"2095","AR","KS",3,17
"2096","AR","KS",3,17
"2097","AR","KS",3,17
"2098","AR","KS",3,17
"2099","AR","LA",3,19
"2100","AR","TN",3,43
"2101","AR","AR",3,3
"2102","AR","AR",3,3
"2103","AR","AR",3,3
"2104","AR","AR",3,3
"2105","AR","AR",3,3
"2106","AR","AR",3,3
"2107","AR","KS",3,17
"2108","AR","KS",3,17
"2109","AR","KS",3,17
"2110","AR","KS",3,17
"2111","AR","TN",3,43
"2112","AR","TN",3,43
"2113","AR","AR",3,3
"2114","AR","KS",3,17
"2115","AR","KS",3,17
"2116","AR","KS",3,17
"2117","AR","KS",3,17
"2118","AR","LA",3,19
"2119","AR","OK",3,37
"2120","AR","OK",3,37
"2121","AR","OK",3,37
"2122","AR","OK",3,37
"2123","AR","OK",3,37
"2124","AR","TN",3,43
"2125","AR","KS",3,17
"2126","AR","KS",3,17
"2127","AR","KS",3,17
"2128","AR","KS",3,17
"2129","AR","LA",3,19
"2130","AR","LA",3,19
"2131","AR","LA",3,19
"2132","AR","LA",3,19
"2133","AR","LA",3,19
"2134","AR","LA",3,19
"2135","AR","LA",3,19
"2136","AR","TN",3,43
"2137","AR","AR",3,3
"2138","AR","AR",3,3
"2139","AR","AR",3,3
"2140","AR","AR",3,3
"2141","AR","AR",3,3
"2142","AR","AR",3,3
